,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
SRE,https://www.sec.gov//ix?doc=/Archives/edgar/data/86521/000008652119000014/sre20181231form10k.htm,https://www.sec.gov//Archives/edgar/data/86521/000008652118000019/sreform10k.htm,https://www.sec.gov//Archives/edgar/data/86521/000008652117000017/sre20161231form10k.htm,https://www.sec.gov//Archives/edgar/data/86521/000008652116000091/sre10k_12312015.htm,https://www.sec.gov//Archives/edgar/data/86521/000008652115000011/sre10k02262015.htm,https://www.sec.gov//Archives/edgar/data/86521/000008652114000011/sre10k02272014.htm,https://www.sec.gov//Archives/edgar/data/86521/000008652113000014/sre10k2012.htm,https://www.sec.gov//Archives/edgar/data/86521/000008652112000012/sre10ka31412.htm,https://www.sec.gov//Archives/edgar/data/75527/000008652111000017/sre2010_10k2.htm,https://www.sec.gov//Archives/edgar/data/75527/000008652110000019/sre_200910k.htm,https://www.sec.gov//Archives/edgar/data/1032208/000008652107000014/supplindenture120156.htm,https://www.sec.gov//Archives/edgar/data/1032208/000008652102000006/serdwrpurch2.htm,,,,,,
SHW,https://www.sec.gov//Archives/edgar/data/89800/000008980019000004/shw-12312018x10k.htm,https://www.sec.gov//Archives/edgar/data/89800/000008980018000004/shw-12312017x10k.htm,https://www.sec.gov//Archives/edgar/data/89800/000008980017000005/shw-12312016x10k.htm,https://www.sec.gov//Archives/edgar/data/89800/000008980016000026/shw-12312015x10k.htm,https://www.sec.gov//Archives/edgar/data/89800/000008980015000004/shw-12312014x10k.htm,https://www.sec.gov//Archives/edgar/data/89800/000008980014000045/shw-12312013x10k.htm,https://www.sec.gov//Archives/edgar/data/89800/000008980013000046/shw-12312012x10k.htm,https://www.sec.gov//Archives/edgar/data/89800/000119312512075061/d259918d10k.htm,https://www.sec.gov//Archives/edgar/data/89800/000095012311017092/l40789e10vk.htm,https://www.sec.gov//Archives/edgar/data/89800/000095012310016198/l38063e10vk.htm,,,,,,,,
SPG,https://www.sec.gov//Archives/edgar/data/1022344/000155837019000875/spg-20181231x10k.htm,https://www.sec.gov//Archives/edgar/data/1022344/000155837018000981/spg-20171231x10k.htm,https://www.sec.gov//Archives/edgar/data/1022344/000155837017000934/spg-20161231x10k.htm,https://www.sec.gov//Archives/edgar/data/1063761/000104746916010465/a2227275z10-k.htm,https://www.sec.gov//Archives/edgar/data/1063761/000104746915001339/a2222982z10-k.htm,https://www.sec.gov//Archives/edgar/data/1063761/000104746914001416/a2218246z10-k.htm,https://www.sec.gov//Archives/edgar/data/1063761/000104746913001862/a2212760z10-k.htm,https://www.sec.gov//Archives/edgar/data/1063761/000104746912001667/a2207375z10-k.htm,https://www.sec.gov//Archives/edgar/data/1063761/000104746911001321/a2202046z10-k.htm,https://www.sec.gov//Archives/edgar/data/1063761/000104746910001324/a2196642z10-k.htm,,,,,,,,
SWKS,https://www.sec.gov//Archives/edgar/data/4127/000000412718000046/fy1810k92818.htm,https://www.sec.gov//Archives/edgar/data/4127/000000412717000033/fy1710k92917.htm,https://www.sec.gov//Archives/edgar/data/4127/000000412716000068/fy1610k93016.htm,https://www.sec.gov//Archives/edgar/data/4127/000000412715000037/fy1510k1022015.htm,https://www.sec.gov//Archives/edgar/data/4127/000000412714000046/fy1410k1032014.htm,https://www.sec.gov//Archives/edgar/data/4127/000000412713000056/fy1310k9272013.htm,https://www.sec.gov//Archives/edgar/data/4127/000000412712000042/fy1210k9282012.htm,https://www.sec.gov//Archives/edgar/data/4127/000000412711000015/swks930201110k.htm,https://www.sec.gov//Archives/edgar/data/4127/000095012310109435/a57120e10vk.htm,,,,,,,,,
SLG,https://www.sec.gov//Archives/edgar/data/1040971/000104097119000007/a18q4slg10kdoc.htm,https://www.sec.gov//Archives/edgar/data/1040971/000104097118000006/a17q4slg10kdoc.htm,https://www.sec.gov//Archives/edgar/data/1040971/000104097117000005/a16q4slg10kdoc.htm,https://www.sec.gov//Archives/edgar/data/1040971/000104097116000016/slg-20151231x10k.htm,https://www.sec.gov//Archives/edgar/data/1040971/000104097115000003/slg-20141231x10k.htm,https://www.sec.gov//Archives/edgar/data/1040971/000104097114000005/slg-20131231x10k.htm,https://www.sec.gov//Archives/edgar/data/1040971/000104746913001830/a2213005z10-k.htm,https://www.sec.gov//Archives/edgar/data/1040971/000104746912001784/a2207424z10-k.htm,https://www.sec.gov//Archives/edgar/data/1040971/000104746911001531/a2202105z10-k.htm,,,,,,,,,
SNA,https://www.sec.gov//Archives/edgar/data/91440/000009144019000003/sna_fy18x10-kdocument.htm,https://www.sec.gov//Archives/edgar/data/91440/000119312518047130/d491312d10k.htm,https://www.sec.gov//Archives/edgar/data/91440/000119312517036139/d308837d10k.htm,https://www.sec.gov//Archives/edgar/data/91440/000119312516459788/d58704d10k.htm,https://www.sec.gov//Archives/edgar/data/91440/000119312515046309/d829867d10k.htm,https://www.sec.gov//Archives/edgar/data/91440/000119312514054235/d640970d10k.htm,https://www.sec.gov//Archives/edgar/data/91440/000119312513058193/d442551d10k.htm,https://www.sec.gov//Archives/edgar/data/91440/000119312512064510/d261304d10k.htm,https://www.sec.gov//Archives/edgar/data/91440/000119312511038686/d10k.htm,https://www.sec.gov//Archives/edgar/data/91440/000089706905000548/cmw1253a.htm,https://www.sec.gov//Archives/edgar/data/91440/000089706904000644/cmw550f.htm,,,,,,,
SO,https://www.sec.gov//Archives/edgar/data/3153/000009212219000006/so10-k12312018.htm,https://www.sec.gov//Archives/edgar/data/3153/000009212218000012/so_10-kx12312017.htm,https://www.sec.gov//Archives/edgar/data/3153/000009212217000007/so_10-kx12312016.htm,https://www.sec.gov//Archives/edgar/data/3153/000009212216000126/so_10-kx12312015.htm,https://www.sec.gov//Archives/edgar/data/3153/000009212215000015/so_10-kx12312014.htm,https://www.sec.gov//Archives/edgar/data/3153/000009212214000012/so_10-kx12312013.htm,https://www.sec.gov//Archives/edgar/data/3153/000009212213000014/so_10-kx12312012.htm,https://www.sec.gov//Archives/edgar/data/3153/000009212212000016/form10-k2011.htm,https://www.sec.gov//Archives/edgar/data/3153/000009212211000013/g24641xxe10vk.htm,https://www.sec.gov//Archives/edgar/data/3153/000009212210000009/g21794e10vk.htm,https://www.sec.gov//Archives/edgar/data/3153/000009212209000011/x10a1.htm,https://www.sec.gov//Archives/edgar/data/92122/000009212206000182/x24a2.htm,,,,,,
LUV,https://www.sec.gov//Archives/edgar/data/92380/000009238019000022/luv-12312018x10k.htm,https://www.sec.gov//Archives/edgar/data/92380/000009238018000031/luv-12312017x10k.htm,https://www.sec.gov//Archives/edgar/data/92380/000009238017000029/luv-12312016x10k.htm,https://www.sec.gov//Archives/edgar/data/92380/000009238016000175/luv-12312015x10k.htm,https://www.sec.gov//Archives/edgar/data/92380/000009238015000027/luv-12312014x10k.htm,https://www.sec.gov//Archives/edgar/data/92380/000009238014000010/luv-12312013x10k.htm,https://www.sec.gov//Archives/edgar/data/92380/000119312513041608/d480533d10k.htm,https://www.sec.gov//Archives/edgar/data/92380/000119312512049647/d293991d10k.htm,https://www.sec.gov//Archives/edgar/data/92380/000119312511026045/d10k.htm,https://www.sec.gov//Archives/edgar/data/92380/000119312510017191/d10k.htm,,,,,,,,
SWK,https://www.sec.gov//Archives/edgar/data/93556/000009355619000011/swk_10k2018.htm,https://www.sec.gov//Archives/edgar/data/93556/000009355618000008/swk_10k2017.htm,https://www.sec.gov//Archives/edgar/data/93556/000009355617000006/swk_10k2016.htm,https://www.sec.gov//Archives/edgar/data/93556/000009355616000051/swk_10k2015.htm,https://www.sec.gov//Archives/edgar/data/93556/000009355615000005/swk_10k2014.htm,https://www.sec.gov//Archives/edgar/data/93556/000009355614000004/swk_10k2013.htm,https://www.sec.gov//Archives/edgar/data/93556/000009355613000004/swk_10kx2012.htm,https://www.sec.gov//Archives/edgar/data/93556/000119312512075395/d297989d10k.htm,https://www.sec.gov//Archives/edgar/data/93556/000095012311015782/y04394e10vk.htm,https://www.sec.gov//Archives/edgar/data/93556/000095013608000877/file2.htm,https://www.sec.gov//Archives/edgar/data/93556/000095013607001137/file2.htm,,,,,,,
SBUX,https://www.sec.gov//Archives/edgar/data/829224/000082922418000052/sbux-9302018x10xk.htm,https://www.sec.gov//Archives/edgar/data/829224/000082922417000049/sbux-1012017x10xk.htm,https://www.sec.gov//Archives/edgar/data/829224/000082922416000083/sbux-1022016x10xk.htm,https://www.sec.gov//Archives/edgar/data/829224/000082922415000038/sbux-9272015x10k.htm,https://www.sec.gov//Archives/edgar/data/829224/000082922414000041/sbux-9282014x10k.htm,https://www.sec.gov//Archives/edgar/data/829224/000082922413000044/sbux-9292013x10k.htm,https://www.sec.gov//Archives/edgar/data/829224/000082922412000007/sbux-9302012x10k.htm,https://www.sec.gov//Archives/edgar/data/829224/000119312511317175/d232803d10k.htm,https://www.sec.gov//Archives/edgar/data/829224/000119312510266333/d10k.htm,https://www.sec.gov//Archives/edgar/data/829224/000095012309064772/v53316e10vk.htm,,,,,,,,
STT,https://www.sec.gov//Archives/edgar/data/93751/000009375119000336/stt-20181231_10k.htm,https://www.sec.gov//Archives/edgar/data/93751/000009375118000308/stt-20171231_10k.htm,https://www.sec.gov//Archives/edgar/data/93751/000009375117000249/stt-20161231_10k.htm,https://www.sec.gov//Archives/edgar/data/93751/000009375116000446/stt-20151231_10k.htm,https://www.sec.gov//Archives/edgar/data/93751/000009375115000042/stt-20141231_10k.htm,https://www.sec.gov//Archives/edgar/data/93751/000009375114000040/stt-20131231_10k.htm,https://www.sec.gov//Archives/edgar/data/93751/000009375113000040/stt-20121231_10k.htm,https://www.sec.gov//Archives/edgar/data/93751/000119312512079737/d262731d10k.htm,https://www.sec.gov//Archives/edgar/data/93751/000119312511047982/d10k.htm,https://www.sec.gov//Archives/edgar/data/93751/000119312510036481/d10k.htm,,,,,,,,
SRCL,https://www.sec.gov//Archives/edgar/data/861878/000156459019005500/srcl-10k_20181231.htm,https://www.sec.gov//Archives/edgar/data/861878/000156459018003082/srcl-10k_20171231.htm,https://www.sec.gov//Archives/edgar/data/861878/000156459017004325/srcl-10k_20161231.htm,https://www.sec.gov//Archives/edgar/data/861878/000156459016024124/srcl-10ka_20151231.htm,https://www.sec.gov//Archives/edgar/data/861878/000156459016023768/srcl-10ka_20151231.htm,https://www.sec.gov//Archives/edgar/data/861878/000086187816000056/srcl-20151231x10k.htm,https://www.sec.gov//Archives/edgar/data/861878/000086187815000005/srcl-20141231x10k.htm,https://www.sec.gov//Archives/edgar/data/861878/000086187814000005/srcl-20131231x10k.htm,https://www.sec.gov//Archives/edgar/data/861878/000119312513083838/d475931d10k.htm,https://www.sec.gov//Archives/edgar/data/861878/000119312512085222/d275684d10k.htm,https://www.sec.gov//Archives/edgar/data/861878/000119312511049934/d10k.htm,,,,,,,
SYK,https://www.sec.gov//Archives/edgar/data/310764/000031076419000014/syk10k123118.htm,https://www.sec.gov//Archives/edgar/data/310764/000031076418000031/syk10k123117.htm,https://www.sec.gov//Archives/edgar/data/310764/000031076417000034/syk10k123116.htm,https://www.sec.gov//Archives/edgar/data/310764/000031076416000226/syk10k12312015.htm,https://www.sec.gov//Archives/edgar/data/310764/000031076415000022/syk10k12312014.htm,https://www.sec.gov//Archives/edgar/data/310764/000031076414000021/syk10k12312013.htm,https://www.sec.gov//Archives/edgar/data/310764/000031076413000054/syk10k12312012.htm,https://www.sec.gov//Archives/edgar/data/310764/000031076412000031/d10-k.htm,https://www.sec.gov//Archives/edgar/data/310764/000119312511039845/d10k.htm,https://www.sec.gov//Archives/edgar/data/310764/000119312510042997/d10k.htm,,,,,,,,
STI,https://www.sec.gov//ix?doc=/Archives/edgar/data/750556/000075055619000103/a123118form10-kxreport.htm,https://www.sec.gov//Archives/edgar/data/750556/000075055618000079/a123117stiform10-kxreport.htm,https://www.sec.gov//Archives/edgar/data/750556/000075055617000066/a123116stiform10-kxreport.htm,https://www.sec.gov//Archives/edgar/data/750556/000075055616000251/a123115stiform10-kxreport.htm,https://www.sec.gov//Archives/edgar/data/750556/000075055615000065/sti-12311410k.htm,https://www.sec.gov//Archives/edgar/data/750556/000075055614000064/sti-12311310xk.htm,https://www.sec.gov//Archives/edgar/data/750556/000075055613000052/sti-123112x10k.htm,https://www.sec.gov//Archives/edgar/data/750556/000075055612000053/sti-123111x10k.htm,https://www.sec.gov//Archives/edgar/data/750556/000119312511046750/d10k.htm,https://www.sec.gov//Archives/edgar/data/750556/000119312510037170/d10k.htm,,,,,,,,
SIVB,https://www.sec.gov//Archives/edgar/data/719739/000071973919000018/sivb-12312018x10k.htm,https://www.sec.gov//Archives/edgar/data/719739/000071973918000011/sivb-12312017x10xk_final.htm,https://www.sec.gov//Archives/edgar/data/719739/000071973917000012/sivb-12312016x10xk.htm,https://www.sec.gov//Archives/edgar/data/719739/000071973916000073/sivb-12312015x10xk.htm,https://www.sec.gov//Archives/edgar/data/719739/000071973915000022/sivb-12312014x10xk.htm,https://www.sec.gov//Archives/edgar/data/719739/000071973914000012/sivb-12312013x10xk.htm,https://www.sec.gov//Archives/edgar/data/719739/000071973913000009/sivb-12312012x10k.htm,https://www.sec.gov//Archives/edgar/data/719739/000119312512085818/d256682d10k.htm,https://www.sec.gov//Archives/edgar/data/719739/000119312511047635/d10k.htm,,,,,,,,,
SYMC,https://www.sec.gov//Archives/edgar/data/849399/000084939919000005/symc32919-10k.htm,https://www.sec.gov//Archives/edgar/data/849399/000119312518309091/d573170d10k.htm,https://www.sec.gov//Archives/edgar/data/849399/000084939917000009/symc33117-10k.htm,https://www.sec.gov//Archives/edgar/data/849399/000084939916000022/symc4116-10k.htm,https://www.sec.gov//Archives/edgar/data/849399/000084939915000007/symc4315-10k.htm,https://www.sec.gov//Archives/edgar/data/849399/000119312514202922/d714308d10k.htm,https://www.sec.gov//Archives/edgar/data/849399/000119312513226119/d516182d10k.htm,https://www.sec.gov//Archives/edgar/data/849399/000119312512241997/d318934d10k.htm,https://www.sec.gov//Archives/edgar/data/849399/000095012311052609/f59127e10vk.htm,https://www.sec.gov//Archives/edgar/data/849399/000095012310052086/f55691e10vk.htm,,,,,,,,
SYF,https://www.sec.gov//Archives/edgar/data/1601712/000160171219000053/synchrony1231201810k.htm,https://www.sec.gov//Archives/edgar/data/1601712/000160171218000107/synchrony1231201710k.htm,https://www.sec.gov//Archives/edgar/data/1601712/000160171217000031/synchrony1231201610k.htm,https://www.sec.gov//Archives/edgar/data/1601712/000160171216000069/synchrony1231201510k.htm,https://www.sec.gov//Archives/edgar/data/1601712/000160171215000007/synchrony1231201410k.htm,,,,,,,,,,,,,
SNPS,https://www.sec.gov//Archives/edgar/data/883241/000088324118000012/snps10311810-k.htm,https://www.sec.gov//Archives/edgar/data/883241/000088324117000014/snps10311710-k.htm,https://www.sec.gov//Archives/edgar/data/883241/000088324116000027/snps10311610-k.htm,https://www.sec.gov//Archives/edgar/data/883241/000088324115000014/snps10311510-k.htm,https://www.sec.gov//Archives/edgar/data/883241/000088324114000008/snps10311410-k.htm,https://www.sec.gov//Archives/edgar/data/883241/000119312513479653/d608014d10k.htm,https://www.sec.gov//Archives/edgar/data/883241/000119312512510596/d420241d10k.htm,https://www.sec.gov//Archives/edgar/data/883241/000119312511343034/d235768d10k.htm,https://www.sec.gov//Archives/edgar/data/883241/000119312511028105/d10ka.htm,https://www.sec.gov//Archives/edgar/data/883241/000119312510282648/d10k.htm,,,,,,,,
SYY,https://www.sec.gov//Archives/edgar/data/96021/000009602118000126/syy2018q410-k.htm,https://www.sec.gov//Archives/edgar/data/96021/000009602117000120/syy201710-k.htm,https://www.sec.gov//Archives/edgar/data/96021/000009602116000275/syy201610-k.htm,https://www.sec.gov//Archives/edgar/data/96021/000009602115000057/syy201510-k.htm,https://www.sec.gov//Archives/edgar/data/96021/000009602114000040/syy-20140628x10k.htm,https://www.sec.gov//Archives/edgar/data/96021/000009602113000073/syy-20130629x10k.htm,https://www.sec.gov//Archives/edgar/data/96021/000009602112000062/syy-20120630x10k.htm,https://www.sec.gov//Archives/edgar/data/96021/000095012311081150/h84293e10vk.htm,https://www.sec.gov//Archives/edgar/data/96021/000095012310082514/h75463e10vk.htm,,,,,,,,,
TROW,https://www.sec.gov//Archives/edgar/data/1113169/000111316919000011/a201810k.htm,https://www.sec.gov//Archives/edgar/data/1113169/000111316918000009/a201710k.htm,https://www.sec.gov//Archives/edgar/data/1113169/000111316917000014/a201610k.htm,https://www.sec.gov//Archives/edgar/data/1113169/000111316916000033/a201510k.htm,https://www.sec.gov//Archives/edgar/data/1113169/000111316915000007/a201410k.htm,https://www.sec.gov//Archives/edgar/data/1113169/000111316914000007/a201310k.htm,https://www.sec.gov//Archives/edgar/data/1113169/000111316913000010/a201210k.htm,https://www.sec.gov//Archives/edgar/data/1113169/000119312512038736/d292752d10k.htm,https://www.sec.gov//Archives/edgar/data/1113169/000095012311010348/w81368e10vk.htm,https://www.sec.gov//Archives/edgar/data/1113169/000095012310009025/w77056e10vk.htm,,,,,,,,
TTWO,https://www.sec.gov//Archives/edgar/data/946581/000162828019006691/ttwo10k03312019.htm,https://www.sec.gov//Archives/edgar/data/946581/000162828018006877/ttwo10k03312018.htm,https://www.sec.gov//Archives/edgar/data/946581/000162828017005833/ttwo10k03312017.htm,https://www.sec.gov//Archives/edgar/data/946581/000104746916013278/a2228643z10-k.htm,https://www.sec.gov//Archives/edgar/data/946581/000104746915004959/a2224758z10-k.htm,https://www.sec.gov//Archives/edgar/data/946581/000104746914004898/a2220044z10-k.htm,https://www.sec.gov//Archives/edgar/data/946581/000104746913006006/a2215169z10-k.htm,https://www.sec.gov//Archives/edgar/data/946581/000104746912006226/a2209413z10-k.htm,https://www.sec.gov//Archives/edgar/data/946581/000104746911005488/a2204277z10-k.htm,,,,,,,,,
